"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
"W195",967.307992768941,965.528031084663,967.743959751324,966.602629404803,982.515104068829,988.041687084253,999.511131137643,997.486606592248,989.558821074928,1024.21165578676,1037.19820660258,1059.59595860826,1063.99800507631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W196",9662.56280277825,9564.66021067881,9459.65713451962,9410.5381314218,9329.04658732931,9198.92617708582,9130.58738588759,9064.48889230365,9018.9711056265,9050.34537758261,9304.81424178458,9411.71385282249,9401.44191213126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W197",3363.62488766743,3364.91087765445,3366.22471266567,3367.22000981532,3369.53379104248,3370.96640771256,3372.62023180831,3374.06125182312,3375.34737217369,3377.87206494752,3379.8128289375,3382.4062939874,3384.48815716255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W198",2391.24123320063,2398.48946732596,2405.40230053135,2412.01959614303,2418.36856947696,2424.48037748017,2430.38239683718,2436.09609428711,2441.64014442314,2447.03482121619,2452.2995375273,2457.44825057607,2462.48827770779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W199",772.933040977406,766.176247308895,760.305024691275,755.411832649069,750.332078117359,745.635391073045,742.249716880002,739.778759380913,737.076628512662,738.601944471972,738.969027140699,741.04600206421,742.215143959944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W200",1654.82002131039,1638.7404590947,1620.2057986185,1600.39560581843,1579.1492498508,1555.91973404407,1533.21003923467,1509.54714010592,1478.4767319036,1449.03982405643,1432.45349663327,1417.5493331625,1401.2075961649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W201",1933.83014144338,1925.42593582302,1921.71756490325,1919.04962355218,1932.56960052979,1931.45294632881,1943.72035481992,1934.14839198932,1921.16367095202,1974.57032391305,2025.19384532247,2065.96313064192,2071.7081072178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W202",4207.33844372621,4216.60739797967,4219.08408606871,4232.26691183614,4241.14452338959,4229.19895198438,4245.07851222712,4251.29694760044,4239.67419942433,4290.2251306794,4318.16550143462,4391.07942101481,4434.09780496426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W203",5462.92581070067,5486.22233490718,5491.78572391332,5499.44445438147,5509.03137461399,5502.38379516282,5509.51142992821,5516.44514279903,5501.68038398835,5509.74819829821,5520.32459950109,5545.16731479488,5549.50800214808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W204",7310.51480903211,7313.41131782596,7316.30782661984,7319.20433541371,7322.1008442076,7324.99735300149,7327.89386179538,7330.79037058928,7333.68687938318,7336.5833881771,7339.47989697104,7342.37640576499,7345.272914559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W205",12674.5035220418,13053.6834919862,13294.905656453,13179.3857869363,13206.4943349202,13473.2323133322,13810.4562614105,13785.7263721781,13744.1116966711,13925.0038197699,14279.9051298933,14373.6536111603,14311.5258609238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W206",1026.51228590861,1026.57188343186,1025.57742634438,1024.54016013279,1024.19241092795,1024.10576620532,1023.95720812842,1023.3232204779,1023.64700820523,1023.03592016071,1021.68266124727,1021.36653449267,1021.00393415766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W207",11009.7607970859,11030.0505132009,11050.3402293158,11070.6299454307,11090.9196615457,11111.2093776606,11131.4990937755,11151.7888098905,11172.0785260054,11192.3682421203,11212.6579582353,11232.9476743502,11253.2373904651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W208",27071.9089927381,26151.2037440131,26187.2042394382,26269.1052945851,26113.3460580861,26232.0222276112,26181.9345191582,26243.8422846703,26223.6648313568,26245.2121880271,26244.1516607226,26271.3737586317,26279.5636072603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W209",4185.45,4185.45,4185.45,4185.45,4185.45,4185.45,4185.45,4185.45,4185.45,4185.45,4185.45,4185.45,4185.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W210",8018.74416403576,8021.49854421133,8024.28411742516,8027.05797200345,8029.83622905186,8032.61283217537,8035.39005664724,8038.16704769026,8040.94412642809,8043.72117222064,8046.4982303901,8049.2752839098,8052.05233917632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W211",19142.4509408427,19329.4618816855,19516.4728225282,19703.4837633709,19890.4947042136,20077.5056450564,20264.5165858991,20451.5275267418,20638.5384675846,20825.5494084273,21012.56034927,21199.5712901128,21386.5822309555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W212",5448.59794093955,5448.30285960435,5448.00777826915,5447.71269693396,5447.41761559876,5447.12253426356,5446.82745292836,5446.53237159316,5446.23729025796,5445.94220892276,5445.64712758756,5445.35204625236,5445.05696491716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W213",3249.79342336925,3248.32672047671,3246.31770904053,3244.30869760435,3242.29968616818,3240.290674732,3238.28166329582,3236.27265185964,3234.26364042347,3232.25462898729,3230.24561755111,3228.23660611493,3226.22759467876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W214",1830.43973633818,1829.61084043769,1830.06337184861,1830.70742678859,1833.58088325105,1834.18871163517,1835.51837268557,1836.13636936707,1835.30852734908,1835.50591091577,1836.82495674376,1835.63512468771,1835.39471970821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W215",2368.31781645709,2372.95613103359,2377.59444561008,2382.23276018657,2386.87107476306,2391.50938933955,2396.14770391604,2400.78601849254,2405.42433306903,2410.06264764552,2414.70096222201,2419.3392767985,2423.977591375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W216",3150.33245133034,3154.86490266266,3159.39735399499,3163.92980532731,3168.46225665964,3172.99470799196,3177.52715932429,3182.05961065661,3186.59206198894,3191.12451332126,3195.65696465358,3200.18941598591,3204.72186731823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W217",9830.85436014218,9820.36296499076,9814.18828484911,9810.54637375829,9808.39330542312,9807.13457995747,9806.38155909366,9805.95381422413,9805.68666805092,9805.53419300115,9805.44144854087,9805.38284192182,9805.35280281687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W218",9845.78724762038,9842.20678372218,9847.20972216494,9848.6594962712,9845.26616093848,9844.74904469705,9846.84435353627,9846.79192914266,9845.41262461937,9845.55097831318,9846.30436757622,9846.02984886913,9845.51502450636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W219",1048.15906779596,1046.4290812027,1044.8033539735,1043.275602814,1041.83992309883,1040.49076605075,1039.22291729511,1038.03147670673,1036.91183947135,1035.85967828843,1034.8709266465,1033.94176310646,1033.06859653203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W220",1789.02464866167,1797.02722569704,1796.21780074039,1794.54982424391,1795.2838469959,1796.22535541314,1796.20187168753,1795.94932217232,1795.97450512138,1796.08374630532,1796.09408410491,1796.06197607602,1796.05814932447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W221",7410.9304332459,7541.21860289121,7353.79660741179,7493.21233653099,7407.86530155187,7488.96093945829,7418.06232437204,7469.68235985842,7429.14656633245,7464.49360030983,7436.43571164709,7458.25171406172,7440.56361148299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W222",8000.32894621029,7989.62492753164,7986.364272848,8008.80029993895,8040.31150680231,8069.34074704535,8094.89683263015,8119.65088358697,8144.89288386028,8170.47993944365,8196.11220534599,8221.57825584204,8246.95319375893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W223",27463.8306933902,27450.9019784832,27477.9658500089,27514.6024022473,27553.5035941001,27592.9812198219,27632.548747135,27672.1664931855,27711.7851537192,27751.411724202,27791.0378670748,27830.664238829,27870.2829681358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W224",1746.06482873934,1784.86066110355,1770.36681516377,1821.14341598006,1818.03440222674,1875.00087191463,1874.27707537237,2119.0529857911,2059.1133659426,2129.09763492143,2058.85654550444,2379.02185420716,2570.85021170874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W225",2002.09402503375,2060.18412180947,2112.68775561903,2123.82879845088,2172.27028251759,2320.01423766587,2678.26776001141,2874.17870701531,2863.34513771495,2700.55317854684,2529.09157310772,2394.09869872337,2360.34133348269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W226",2913.64803557804,2920.88884334258,2919.61164215869,2916.4937346191,2918.32433295501,2920.75952870406,2921.04024908366,2926.78864107468,2926.16253119788,2928.70224676509,2929.45932001652,2927.87192199607,2929.74879765477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W227",1314.79202778745,1310.97614979931,1307.26522491796,1303.62615548617,1299.94942302175,1296.19273561476,1292.41571635084,1288.68891567434,1285.00932432694,1281.31981055186,1277.58687557193,1273.83463265963,1270.10451440832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W228",8165.10974436098,8184.40980977568,8183.67844696191,8182.9465634294,8182.21452964853,8181.48297619135,8180.75141268635,8180.02027779871,8179.28846502281,8178.55731852515,8177.82512464073,8177.09335456229,8176.36125136605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W229",478.150157062998,466.133314851981,476.037902365711,455.956257070172,456.594417632255,462.604908777978,450.803037320156,459.431570194647,448.9055165201,456.404628238157,452.318291976592,446.664596533952,448.950390197629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W230",3185.14892477319,3290.67753034409,3300.63591214534,3318.80838249847,3364.16721728779,3569.56078140645,3876.22302501084,4038.90573000416,4125.09404209108,4172.7122964894,4053.35069297122,3770.25596570896,3697.47465179427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W231",580.09308486411,637.532390627377,674.815644002175,713.59807470662,802.762355463825,894.383923913556,952.349454388916,1004.9876933795,1027.26071843041,1199.92789385079,1294.4913013222,1215.89003597136,1218.3376621518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W232",1904.50451608921,1897.06067556264,1889.61926079078,1882.179852308,1874.7421078872,1867.30626157596,1859.87175169333,1852.43850886642,1845.00575648686,1837.57372899695,1830.14217680475,1822.71123773522,1815.28069475726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W233",1017.73017995303,1015.89998696474,1013.6472070047,1011.75505919217,1010.32578532331,1009.04075857215,1008.51445052266,1007.70274178174,1005.85199020936,1004.12426130286,1001.28147533473,998.550758471299,995.6134266873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W234",1836.18402540345,1813.54754032579,1832.22730109705,1837.96914588047,1856.02777165525,2067.84072980514,2021.63678636654,2083.76882919284,2024.80213567425,2047.6297818849,2811.34204646323,2619.04661539678,2619.95286790114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W235",443.149139768322,484.618085022327,514.886157863869,557.74834881895,580.125793709364,654.482104184288,694.281854114096,727.270510815096,714.323947055346,831.443693209113,922.995697184841,958.959553756103,947.088959517693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W236",3252.69081345682,3306.36004557477,3319.19179160324,3359.271074585,3370.42165534419,3384.24120872274,3390.06043507535,3395.18923393947,3397.84233526352,3399.83666186906,3400.98287983089,3401.77946655298,3402.26267780056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W237",1115.00953917897,1144.06609072949,1167.62934180063,1196.3122382921,1214.64195126474,1278.55719908459,1352.112446315,1396.05762509368,1418.61245486585,1396.39938366023,1367.95284202079,1343.48488890881,1321.42689921903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W238",379.665751836101,381.297113538707,380.57686981151,396.994465339286,421.5308001152,473.437681489034,468.507461338518,499.732074226795,541.34237374542,642.518834482381,699.486798511971,667.604440048897,639.302542345852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W239",3806.65247766709,3860.08650223395,3900.29573533229,3982.88301975739,4048.96317777689,4236.89967881761,4278.3075235779,4385.16361659804,4486.19054975742,5020.18937639606,5323.20004959151,5114.18115291867,5153.40351497686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W240",2532.74548605875,2526.39608779229,2520.03915193091,2513.68763057442,2507.34881438571,2500.99764522722,2494.65098264798,2488.2923666043,2481.94000267272,2475.57347544655,2469.20865236176,2462.84407282179,2456.48175474043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W241",1060.93670168381,1082.56572141484,1111.36010230797,1113.87400684266,1256.45671171036,1313.15246360435,1322.3972495294,1257.71436920435,1436.64722543169,1725.55626958008,1557.11467147336,1584.09071497769,1515.95869624011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W242",1474.77898470274,1467.96503740558,1461.15108929775,1454.3371418007,1447.52319536069,1440.70925064948,1433.89530302905,1427.08135474976,1420.2674059085,1413.45345743748,1406.63950864387,1399.82556038675,1393.01161211364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W243",1233.09438718196,1347.00883896907,1584.54650745224,1788.77387270346,2177.79401422688,2392.64808880226,2617.12576164738,2709.44461116875,3108.38546627177,3399.79754810852,3465.36027780243,3492.77404832709,3561.31888244661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W244",810.629502079604,853.508857309008,889.797814918631,930.103965508289,973.635891994311,1041.7113924125,1086.53337125693,1140.27223338546,1208.54314603976,1250.72140836958,1303.03446412539,1314.1890029249,1312.09918104291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W245",2320.96406726937,2316.74365437084,2312.52309804801,2308.29848668738,2304.08841756303,2299.87757072139,2295.65848657213,2291.43625862405,2287.21411207095,2282.98874219047,2278.76540493704,2274.54233786183,2270.32051014825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W246",1248.77283423996,1240.26363977408,1278.71081752355,1327.93575757258,1608.41649646161,1552.09248028603,1516.87608849429,1448.13588594961,1678.38402590439,1882.93720058145,1953.56393555686,1861.76819752732,1935.75211654341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W247",4599.49529377948,4557.95265453963,4726.82143377682,4912.5252131298,5506.48886525743,5496.49908772668,5477.67275522652,5491.74990055307,6215.72957274174,6585.6868350633,5968.84973730087,5866.90896351834,5886.76214169544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W248",16247.5271184315,17504.4878558823,17524.4052996502,16551.088996969,16586.2307536644,17443.4739342851,17478.6906560598,16833.5395404899,16858.3781547073,17446.2156211799,17488.0384950824,17064.0420538568,17084.97741796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W249",21255.8824667768,21683.5637027709,21678.3774468094,21978.1319741778,21981.5630624848,22064.4258467679,22060.5491223788,22175.9864415121,22172.867977632,22176.2920017849,22154.9479257485,22018.3936190908,22024.6322308503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W250",3357.66322230059,3232.51080585901,3223.63419142879,3350.19263704289,3396.84471758657,3292.58765561225,3230.05223238143,3324.36476105629,3415.53983981231,3353.30432684265,3257.47321264816,3302.93167804629,3414.84257554413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W251",6724.94370828159,6694.96855750752,6683.85885781734,6696.93363927787,6711.37336594407,6711.02392464453,6701.54404912034,6696.47871221326,6699.74776267654,6704.82904105705,6705.5625042921,6702.70448802908,6700.63801284936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W252",8560.00972858268,8634.63510139346,8677.9667117696,8677.09058934151,8687.21091004513,8697.33123074875,8707.45155145237,8717.57187215599,8727.69219285961,8737.81251356323,8747.93283426685,8758.05315497047,8768.1734756741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W253",12380.4067701808,12424.1955138842,12442.337361854,12447.1691492306,12454.3471276952,12468.2799046936,12482.212681692,12496.1454586904,12510.0782356888,12524.0110126872,12537.9437896856,12551.876566684,12565.8093436824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W254",5952.72369635083,5873.22792345303,5925.10066073207,6025.17907317095,6009.6963263369,5941.9039292073,5932.29429114809,6039.32522990711,6059.76562659423,6010.05823608107,5963.44459113452,6043.00280476852,6099.92754256331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W255",1929.17620480729,1937.52092739,1935.09042399395,1926.83154277637,1915.36730441639,1900.4141809783,1902.93808435514,1910.79163876193,1912.57823000518,1908.03865789465,1907.52018735076,1921.06611378867,1936.6271706624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W256",2897.89698206712,3023.94482736352,3015.05655462379,3146.79163428093,3398.16553636745,2100.40446668659,2114.56180834283,2195.3265764927,2458.84343267334,2552.84315150191,2711.08474824999,2641.88301194979,2867.60507756093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W257",4017.6,4017.6,4017.6,4017.6,4017.6,4017.6,4017.6,4017.6,4017.6,4017.6,4017.6,4017.6,4017.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W258",2125.49732177857,2124.6388097668,2123.79661182228,2122.95374730915,2122.11093157741,2121.2681104754,2120.42528966905,2119.58247429349,2118.73967084583,2117.89683960677,2117.05401998908,2116.21119771744,2115.36835390407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W259",7410.10838467693,7009.39652990374,6617.89695071013,6576.84640032318,7001.08431763294,6962.65738539967,6767.743283063,6704.92547955058,6870.20336457046,6888.94352716186,6799.93022399423,6750.23478837991,6806.50502632098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
