"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
"H315",13.1924152404188,12.7023795521741,12.3103510015783,12.0163295886315,11.7223081756847,11.5262939003868,11.4282867627379,11.5262939003868,12.6043724145252,14.2704937545572,15.7406008192913,16.9166864710786,17.6027364346212,17.7007435722701,17.7007435722701,17.4067221593233,17.1127007463765,16.328643645185,15.5445865439934,15.0545508557487,14.6625223051529,14.2704937545572,13.8784652039614,13.4864366533656,13.1924152404188,12.800386689823,12.4083581392273,12.1143367262805,11.8203153133336,11.6243010380358,11.4282867627379,11.5262939003868,12.7023795521741,14.3685008922061,15.7406008192913,16.9166864710786,17.5047292969723,17.7007435722701,17.7007435722701,17.4067221593233,17.0146936087275,16.328643645185,15.5445865439934,15.0545508557487,14.6625223051529,14.2704937545572,13.9764723416104,13.4864366533656
"H316",16.7155272821759,16.0140080300571,15.0118376698873,14.1098843457346,13.3081480575988,12.60662880548,12.2057606614121,14.4105354537855,16.5150932101419,18.9203020745493,21.2252939029397,23.53028573133,25.6348434876864,27.438750135992,28.5411375321787,29.2426567842975,29.3428738203144,29.1424397482805,28.2404864241277,26.9376649559071,24.4322390554828,21.9268131550585,19.822255398702,18.4192168944644,16.8157443181928,16.0140080300571,15.0118376698873,14.1098843457346,13.3081480575988,12.506411769463,12.1055436253951,14.3103184177685,16.5150932101419,18.8200850385323,21.2252939029397,23.4300686953131,25.6348434876864,27.338533099975,28.5411375321787,29.2426567842975,29.4430908563314,29.0422227122635,28.2404864241277,26.9376649559071,24.3320220194658,21.8265961190415,19.822255398702,18.4192168944644
"H317",20.4237169048755,19.3997501092975,18.7853700319506,17.7614032363726,17.0446264794679,16.3278497225633,17.556609877257,20.1165268662021,22.266857136916,24.3147907280721,26.1579309601126,27.8986745125953,29.3322280264046,30.3561948219826,31.0729715788873,31.4825582971185,31.4825582971185,30.9705748993295,30.2537981424248,28.8202446286156,25.8507409214392,23.3932206120519,22.1644604573582,21.3452870208958,20.6285102639911,19.7069401479709,18.9901633910662,18.068593275046,17.2494198385835,16.5326430816789,17.7614032363726,20.3213202253177,22.4716504960316,24.5195840871877,26.465120998786,28.2058645512687,29.639418065078,30.6633848606561,31.3801616175607,31.6873516562341,31.6873516562341,31.1753682584451,30.4585915015404,29.0250379877312,26.0555342805548,23.7004106507253,22.3692538164738,21.6524770595692
"H318",17.8716159540853,17.4714338638078,16.9712062509609,16.5710241606834,16.2708875929752,15.9707510252671,15.9707510252671,17.1712972960997,19.0721622249179,21.2731637214442,23.0739831276931,24.4746204436644,25.2749846242194,25.7752122370663,25.8752577596357,25.6751667144969,25.4750756693582,24.9748480565113,24.2745293985256,23.0739831276931,21.5733002891524,20.3727540183198,19.4723443151954,18.6719801346404,17.8716159540853,17.4714338638078,17.0712517735303,16.6710696832528,16.3709331155446,15.9707510252671,15.9707510252671,17.271342818669,19.0721622249179,21.3732092440136,23.2740741728318,24.5746659662338,25.4750756693582,25.8752577596357,25.8752577596357,25.6751667144969,25.4750756693582,24.9748480565113,24.2745293985256,23.2740741728318,21.6733458117218,20.4727995408892,19.5723898377648,18.7720256572097
"H319",18.105812373651,17.6089282684942,17.1120441633373,16.5157832371491,16.1182759530236,15.7207686688981,15.422638205804,16.6151600581804,18.900826941902,21.2858706466549,23.2734070672824,24.6646825617216,25.8572044140981,26.6522189823491,27.1491030875059,27.4472335506,27.4472335506,27.0497262664746,26.1553348771922,24.3665520986275,22.1802620359373,20.5902328994353,19.5964646891216,18.900826941902,18.3045660157138,17.8076819105569,17.2114209843687,16.7145368792118,16.2176527740549,15.9195223109608,15.6213918478667,16.8139137002432,19.0995805839647,21.5840011097491,23.3727838883138,24.8634362037844,26.0559580561608,26.7515958033804,27.3478567295687,27.6459871926628,27.6459871926628,27.1491030875059,26.2547116982236,24.5653057406902,22.2796388569687,20.7889865414981,19.7952183311844,19.0995805839647
"H320",17.7201228829117,16.8251839395416,16.029682656546,15.2341813735504,14.6375554113036,14.1403671094313,13.7426164679335,13.5437411471846,14.935868392427,17.2229345810395,19.311125448903,21.1010033356432,22.6920059016345,23.7858201657535,24.6807591091236,25.1779474109959,25.3768227317448,25.1779474109959,24.5813214487492,23.3880695242557,22.0953799393878,20.7032526941454,19.8083137507753,18.8139371470308,17.8195605432862,16.9246215999161,16.029682656546,15.3336190339248,14.7369930716781,14.1403671094313,13.7426164679335,13.5437411471846,15.0353060528014,17.2229345810395,19.311125448903,21.2004409960177,22.6920059016345,23.7858201657535,24.6807591091236,25.1779474109959,25.3768227317448,25.1779474109959,24.5813214487492,23.3880695242557,22.0953799393878,20.7032526941454,19.8083137507753,18.8139371470308
"H321",20.3490783173154,20.249716805484,20.0509937818212,19.9516322699898,19.752909246327,19.6535477344956,19.5541862226642,19.5541862226642,20.0509937818212,21.8395009947865,23.2305621604262,23.9260927432461,24.3235387905717,24.4229003024031,24.4229003024031,24.2241772787403,23.9260927432461,23.3299236722577,22.6343930894378,21.8395009947865,21.4420549474609,21.0446089001353,20.7465243646411,20.5478013409782,20.3490783173154,20.249716805484,20.1503552936526,19.9516322699898,19.8522707581584,19.6535477344956,19.6535477344956,19.6535477344956,20.1503552936526,21.8395009947865,23.3299236722577,23.9260927432461,24.3235387905717,24.4229003024031,24.5222618142345,24.2241772787403,23.9260927432461,23.4292851840891,22.6343930894378,21.8395009947865,21.4420549474609,21.1439704119667,20.8458858764725,20.6471628528097
"H322",17.5533498206398,17.1483920253133,16.4397158834918,15.7310397416704,15.0223635998489,15.0223635998489,16.5409553323235,18.3632654112929,20.3880543879256,22.4128433645584,24.2351534435278,25.854984624834,27.0698580108137,28.08225249913,28.6896891921198,29.0946469874464,29.195886436278,28.8921680897831,28.1834919479617,26.5636607666555,23.8301956482013,22.0078855692318,20.4892938367573,19.2744204507776,17.7558287183031,17.3508709229766,16.5409553323235,15.9335186393336,15.2248424975122,15.1236030486805,16.6421947811551,18.4645048601246,20.4892938367573,22.51408281339,24.3363928923595,26.0574635224973,27.2723369084769,28.1834919479617,28.7909286409515,29.195886436278,29.2971258851097,28.9934075386147,28.2847313967933,26.6649002154871,23.9314350970329,22.1091250180635,20.5905332855889,19.3756598996093
"H323",18.9085353901503,18.4132619678809,17.9179885456116,17.62082449225,17.2246057544345,16.828387016619,17.0264963855268,18.3142072834271,19.899082234689,21.384902501497,22.6726133993973,23.8612696128437,24.7527617729285,25.5451992485595,26.1395273552827,26.3376367241904,26.3376367241904,26.0404726708288,25.2480351951979,23.9603242972976,22.2763946615818,21.2858478170431,20.3943556569583,19.7009728657812,19.106644759058,18.6113713367887,18.1160979145193,17.7198791767038,17.3236604388884,17.0264963855268,17.2246057544345,18.5123166523348,20.0971916035967,21.5830118704047,22.7716680838512,23.8612696128437,24.7527617729285,25.5451992485595,26.1395273552827,26.3376367241904,26.3376367241904,26.1395273552827,25.3470898796517,24.0593789817515,22.3754493460357,21.384902501497,20.4934103414122,19.8000275502351
"H324",18.2088490195103,17.5059158488325,17.0038207269199,16.5017256050072,15.9996304830945,15.6983734099469,16.4013065806247,17.9075919463627,19.5142963364832,20.9201626778387,22.2256099948116,23.4306382874021,24.2339904824623,24.9369236531401,25.3385997506702,25.6398568238178,25.7402758482003,25.5394377994353,24.9369236531401,24.0331524336973,22.5268670679592,20.7193246290736,19.7151343852483,18.8113631658055,18.2088490195103,17.6063348732151,17.1042397513024,16.6021446293897,16.1000495074771,15.7987924343295,16.5017256050072,18.0080109707452,19.5142963364832,21.0205817022212,22.2256099948116,23.4306382874021,24.2339904824623,24.9369236531401,25.4390187750527,25.7402758482003,25.8406948725829,25.5394377994353,25.0373426775226,24.1335714580798,22.5268670679592,20.8197436534562,19.8155534096308,18.911782190188
"H325",17.608744216139,19.4601372488645,20.9001096076511,22.2372267979528,23.3686336512851,24.2943301676479,24.9114611785564,25.3228818524954,25.5285921894649,25.7343025264344,25.3228818524954,24.8086060100717,23.8829094937089,22.3400819664376,20.2829785967425,18.9458614064407,18.020164890078,16.6830476997762,16.1687718573524,15.7573511834134,15.2430753409896,15.0373650040201,15.9630615203829,17.608744216139,19.5629924173493,21.0029647761358,22.4429371349223,23.4714888197699,24.3971853361327,25.0143163470412,25.4257370209802,25.7343025264344,25.8371576949192,25.5285921894649,25.0143163470412,24.1914749991632,22.4429371349223,20.2829785967425,19.0487165749255,18.1230200585627,16.7859028682609,16.2716270258372,15.7573511834134,15.3459305094744,15.1402201725049,15.9630615203829,17.7115993846237,19.665847585834
"H326",15.7107491002286,14.8984514526901,14.5938398348632,14.1876910110939,13.7815421873247,13.57846777544,14.8984514526901,17.0307327774787,18.9599396903826,20.4829977795173,21.8029814567673,22.7168163102482,23.4275767518443,24.0367999874982,24.2398743993828,24.3414116053252,24.2398743993828,24.0367999874982,23.4275767518443,22.3106674864789,19.9753117498057,17.9445676309595,16.9291955715363,16.1168979239978,15.7107491002286,14.8984514526901,14.4923026289208,14.0861538051516,13.6800049813823,13.57846777544,14.7969142467478,16.9291955715363,18.9599396903826,20.5845349854596,21.8029814567673,22.8183535161905,23.5291139577867,24.1383371934405,24.3414116053252,24.4429488112675,24.3414116053252,24.0367999874982,23.4275767518443,22.3106674864789,19.9753117498057,18.0461048369018,16.9291955715363,16.2184351299402
"H327",18.4122439329477,18.0046380067313,17.4951305989608,17.0875246727444,16.9856231911903,18.0046380067313,19.2274557853805,20.7559780086919,22.1825987504493,23.6092194922067,24.8320372708559,25.7491506048428,26.3605594941674,26.6662639388297,26.7681654203838,26.6662639388297,26.2586580126133,25.5453476417346,24.3225298630854,22.5902046766657,21.3673868980165,20.4502735640296,19.8388646747051,19.1255543038264,18.6160468960559,18.2084409698395,17.8008350436231,17.3932291174067,17.2913276358526,18.2084409698395,19.4312587484887,20.9597809718001,22.3864017135575,23.914923936869,25.1377417155182,25.952953567951,26.5643624572756,26.8700669019379,26.971968383492,26.8700669019379,26.4624609757215,25.7491506048428,24.5263328261936,22.895909121328,21.5711898611247,20.5521750455837,19.9407661562591,19.3293572669346
"H328",19.2813953563361,18.7866813253867,18.2919672944373,17.8961960696777,17.5004248449182,17.3025392325384,17.9951388758676,19.380338162526,20.5676518368046,21.8539083172731,22.843336379172,23.8327644410709,24.4264212782102,25.0200781153495,25.5147921462989,25.7126777586787,25.7126777586787,25.3169065339191,24.9211353091596,24.0306500534506,22.7443935729821,21.7549655110833,20.8644802553743,20.0729378058552,19.380338162526,18.8856241315766,18.3909101006272,17.8961960696777,17.5993676511081,17.4014820387283,18.0940816820575,19.4792809687159,20.7655374491844,21.952851123463,22.9422791853619,23.9317072472607,24.6243068905899,25.2179637277293,25.6137349524888,25.8116205648686,25.7126777586787,25.415849340109,25.0200781153495,24.1295928596405,22.843336379172,21.8539083172731,20.9634230615642,20.270823418235
"H329",29.4512652738614,23.0088498246898,20.7930614650956,19.7834419375452,21.6937866149177,21.872450005176,25.5444178301204,30.8431704017278,38.40070989545,48.2273859976039,58.4030048823362,58.957932755802,62.5476335059692,62.8157209517619,63.4565895317342,61.3865485131114,59.7884860270948,59.3180604906997,62.6267015461317,50.4644428280395,42.0399828245744,35.5264000981765,31.7440393704984,28.5552026209518,24.2067357344122,19.3572472815631,16.9170881719889,17.4221875069499,17.6226019794454,18.8107127777439,20.7501099670974,28.7601072318625,34.2516449627618,42.0291789268725,53.7405761115269,68.4249784926883,82.0622273767164,78.8023834990369,91.3821507256168,85.1314721181064,87.9829572404127,72.9676279767326,76.098793963655,64.2225710850539,48.4208043517312,38.8937860426371,30.0913258545139,27.4532177683303
"H330",17.0892354465423,15.0884636618054,14.0239420405993,14.181886139027,13.7801727287866,14.8132407989367,20.4472752599635,25.3086291919951,34.5842743611476,41.0790748771056,52.1123022523516,57.24422458869,61.8504995703358,52.7322159780282,57.3940648519771,53.0511189000664,59.3722568106753,56.1336156924323,50.6692714113679,41.4556413206788,35.1240953568254,26.8459797234777,19.2191148577393,17.6021787650828,14.2407514116684,14.3880617649714,14.7327614622725,14.445473190061,14.2735665421109,18.3418633547592,24.9033692343154,34.3585551783008,44.2464144177024,45.8446357309635,49.2284960484172,45.0094987099521,43.1306966238919,41.5305850069197,44.5323204343223,42.677721404576,48.81112431237,46.3381219765729,33.0049625239473,31.9150508106737,24.4741863832219,22.2488054270625,19.502212063593,14.1769480898033
"H331",17.7392212963324,15.3434349048728,14.9298730850809,14.9871115747369,16.9025960728075,18.0431637686971,22.2409749082805,32.6695611903475,30.2369689511945,29.5061425167043,32.075276828664,30.8045723519985,29.9334784563615,39.7209504286537,40.9616036899052,45.9573126689518,49.4320053136152,44.2214187555533,40.5021529616056,36.3497592639206,29.6300287672344,25.1877389741594,24.0438750295762,23.4741840769301,18.3744109775159,15.1985764758876,13.7705535101187,15.261561761701,17.5799271473714,16.9081834156154,21.7351002397296,29.0354673136684,32.0277120505737,30.8432935336059,32.4647720532682,32.1721724646553,33.6198333320979,41.4509907289144,43.9673078736241,50.840906848572,49.4348845862433,47.2973022570244,44.1054689944051,36.9980471743275,30.9874094723159,28.070636924124,27.260129194246,24.9433330036378
"H332",23.0700257168076,15.5775435272747,13.7395178120311,13.5247782787296,16.5240297765706,25.2559792217927,39.2496399851496,49.8559084986948,53.0695640887131,60.2187441567297,67.5925220284151,78.0705994132906,84.1181843596697,80.7911322333528,87.5709150508382,96.4495528430913,104.822601237352,107.475339837893,79.9158013404726,53.1541208837786,40.3511983361811,34.63500981298,27.2510468589585,22.4171881192871,17.4698119502813,13.66570150269,13.2002595859081,16.268123590611,19.8706740227016,45.7617100079101,101.8660588287,112.067439061133,110.530371451137,90.2360174280115,81.4257859955496,83.690530711482,79.5318642517051,83.1514704734358,87.5892959062027,112.942120831757,119.887089074993,143.994034877622,102.689275713364,64.3796018495623,43.3804478833344,34.7864722931409,30.0084664370781,20.7968624062088
"H333",78.7588755168788,51.5373076033324,49.7205108685556,63.976022033847,90.4938092837645,235.926709661609,799.788867342987,1389.89202863781,1240.98280683978,761.761855671673,590.55390507891,580.039353715694,623.077066656208,596.870438970934,699.254740852833,830.341855636037,821.217645707861,850.138727634597,613.933886840081,399.807943215716,313.358699583122,277.045618171558,232.088329903174,204.537810587381,114.440776767191,70.9673826807879,58.5899246277254,65.2940613342097,67.7560536629668,142.274421324027,349.762428576576,531.214504538531,626.258727035156,563.029228896104,573.650114997429,639.942982076779,675.026865855761,667.817948092651,665.652915717033,717.365780895225,703.155233095575,684.786026176356,551.85676958684,394.325859305216,295.323709236911,270.624095539299,225.705509478495,187.00797727674
"H334",19.64121156807,14.8526492031644,15.1276038491113,14.8661556769226,18.5759428870266,29.9355696389473,61.0598379827091,152.135553050731,201.895839596318,138.441992682655,105.366782096361,105.92587186611,98.2511531056057,101.037458588649,106.523835557551,141.637196047762,154.550135153631,156.749704803348,106.716426331939,72.4216164712456,60.7334625478272,49.0559856229343,36.1226576780695,26.7970851353398,19.1355861662453,15.3706495400313,15.7146355513307,15.5024353309389,18.6581158991631,27.5291621671569,62.3427845037127,142.840940727919,189.939488761986,138.163501649177,106.155211446187,108.321384626766,99.7370745123846,101.115504528249,107.587845868036,142.877571307189,153.014355715867,138.315450171008,111.690827196536,74.3329537736002,58.8533527128874,44.2549901995133,40.4789747179651,31.4437912368987
"H335",25.0581457442507,19.9722997753482,17.6014594584556,22.0706830522286,40.6774627808126,63.1417921447192,76.1634824505022,80.4386129292686,100.989911804344,121.639959318955,127.566215560551,143.365826327457,123.305908738503,128.054467766775,118.106287179434,123.234712701278,115.551099830308,101.087316183659,88.7767734227538,71.6933118113514,63.3036542691188,47.3569900793637,41.5014437991743,25.1537013195483,20.8903410074675,15.5568307237503,17.3211452629636,21.8941082473663,31.8993446247006,50.9677594101844,62.5426364522803,73.3958398343281,93.5195198149663,105.128548700897,102.449694285437,106.46751688096,102.43122039049,109.504357195902,108.230967814362,108.000514151321,109.232138491987,95.839528677234,83.1756791426323,64.4201916453976,51.6923141913783,44.5378276996879,34.5773688267797,27.5605351873875
"H336",52.3083570489387,45.2949087140695,39.2541111099606,40.5348045011975,45.3041327323,50.9745766099343,53.3450313713432,64.0346155550686,84.2167847475944,98.907185464744,131.743903077678,166.760702645881,171.542753002867,190.186911048023,207.797470752431,192.09585388408,186.531666627152,178.270740293356,182.307086410114,152.035346694946,129.172565557006,93.514955657694,81.0614239897881,61.9146787976779,52.4937817673984,41.3368619929272,38.1365021959426,32.5481076647752,35.6349858307994,42.097504719558,52.1200409618109,59.7390325012286,87.6658326318395,121.89232953042,145.736445430557,171.608717611778,168.902558240391,171.971727140512,178.229221517499,165.766365988424,150.540010069788,147.979236812279,137.989783762055,118.519090366426,107.722616909123,92.7802500100216,66.6359199788379,53.2709796110526
"H337",27.9844981570473,21.4883015495481,21.4096954096176,23.787727732182,26.2702060795949,74.384706819336,244.267535979596,529.333006693922,509.33792484285,204.321013366359,118.859834041401,95.2477479395432,114.140234220628,116.787899300126,141.052747866605,170.735773066644,180.198533722045,185.772048055806,138.786088757857,74.0150241023343,63.4340058410985,61.8763625598587,54.6606872213276,53.9953478241182,30.8835883390293,25.4133429192204,22.1701886285223,21.8397335510753,26.4913030847472,49.5427839073537,118.889906388578,175.853939735754,178.840609878122,114.967542787146,100.131791364575,102.495546348306,116.932790835377,117.627089076144,119.183812669314,134.624843124401,139.736620765037,124.451921995637,125.766409617181,67.4143755796178,59.7211557019399,59.8899557307234,57.8233020419456,53.6940264465195
"H338",25.6809902787011,18.80408155891,17.3396082844419,17.6803204005068,19.5081688985647,22.6081944609623,49.8691695942536,59.7138987281125,58.203854286751,43.9485924365078,48.2346255561383,59.2419547697881,59.3323237625044,62.3995721506612,68.0939772932194,87.3023318617571,88.4416771967876,75.3853210367426,57.9718201237045,46.6676572154066,47.4584702784899,48.243941574062,42.6955792160494,36.8604153488461,29.8792923175052,23.4016580740225,20.7892772502815,18.6625909980642,21.0607469146266,21.2325000060056,37.1729755970914,43.1635251954593,45.846807253296,44.3563797379178,46.9887266412965,51.9443680251205,62.0720757376112,64.8803142188751,75.1935433291086,84.4757457586987,85.9516804440836,79.7351020737016,65.5585069189489,55.5434079140497,54.2135482065306,47.5047701311533,43.1686684429225,36.1324422001432
"H339",25.5097999577067,25.6017500450535,24.0121957766057,25.3770531193792,38.0173347857031,33.5795171238591,34.0802825668119,43.5172423035194,50.5197723534398,71.1342481175748,86.3030994749643,94.9850482513623,103.70462742591,125.390560676526,137.859340250729,135.959576324233,131.011415892613,137.586925978557,146.450149649715,126.073590221957,86.4856887110546,59.9521166814534,47.4167702204884,39.8418141599296,29.643255715834,26.2279948449889,22.5308836322628,23.980650264291,35.1455629557468,30.7172935913901,30.985869612162,43.7737138351159,56.4923912222169,81.0485048664499,100.08017846214,115.614098809734,109.384559671046,109.650624668216,111.719046867687,108.539344516799,101.048097271671,98.8729761429015,95.3128623722805,74.5546223311704,73.4777538685784,52.5773068517155,40.7784967849223,36.894383467485
"H340",33.4699799212181,30.7065548681201,27.0888200678015,27.4836259496817,28.7070866962693,26.7242736574343,29.5487667378997,32.0604470857232,30.9669660758263,33.412018926224,36.1370880149779,41.5074166371071,48.4677936491099,53.4716877451096,55.6082465068909,56.4515212539656,61.7993398020247,59.7709855695874,53.6871229904263,58.6866902880212,53.4361004597174,42.4183332431685,38.6639280841268,34.5530296934173,34.2502747711462,31.2627271551656,28.7997269268597,26.9186762637161,26.8922132235233,26.0278027701008,26.7159719401031,28.3542917308969,29.9217450697036,30.6250605388562,34.4705411860689,37.9989377842839,44.5977761141908,50.2802719328009,57.942967181968,61.8465479473992,63.2682973796746,59.2082933557633,54.7360397232838,52.3025876853716,47.3259159064375,42.3959086657115,36.47255890914,33.1931779622144
"H341",56.4338881021732,47.5300713237971,35.0363991887344,35.6137377720484,42.5718403330735,60.78054832191,98.0900045282802,138.540497177992,160.883266518191,194.434604048003,231.29462835774,266.30779895874,292.047687158889,283.450140014262,298.542423713377,304.789414728825,287.973909255098,265.3811794584,230.311919527262,195.475354611096,153.654144911593,135.14319604042,94.8081511779264,80.9081300837562,71.0076100281486,49.3428716339816,40.0609007554082,38.8897185704788,45.3939914391592,59.3403649999208,99.8854259253916,144.374661424093,190.047148027481,238.655490857054,293.638686069725,340.484867302793,315.936971632822,324.446664655157,317.5461499419,320.726889107998,303.142126129571,276.314084065261,232.157029896856,197.6779607081,152.39434624608,132.170265265663,108.944695719759,98.5253371412651
"H342",40.2054269436579,26.7379970728225,23.9009518985434,26.6305182254995,26.5327795671756,46.312150144345,87.4906780349857,125.967012028779,135.807734902094,109.713778303656,109.080930149309,116.572191975845,114.315850933602,121.8049186575,131.420690175078,150.09955680347,161.701716024567,149.569407066088,125.583252586324,98.6145725413492,86.2161096276321,75.1251349783245,63.7082626161854,50.8982059287772,45.6928308118125,30.5455699431043,29.0128535318787,28.8832326092396,26.6948789083785,42.5291871727571,82.7854963292709,118.957864472942,133.511930156834,113.359290124421,117.22650178412,125.72894718151,128.368001631732,129.449621671708,137.323654245893,143.375769275971,168.709669883282,156.881678289007,127.950316042846,101.794067037185,86.966626617501,77.5306787920726,62.682399129107,51.7376776418246
"H343",19.6054083396913,17.5204204031509,15.2764652485902,16.1939350738772,16.9055096808451,17.6123903851189,20.9203593908115,28.769403179791,34.1358227376803,45.5369104429797,52.0231242429043,64.8841494225997,65.6444599842886,73.7978649358989,70.5285368594562,69.5857203220345,61.6590647268341,55.6177421038538,45.5619032295145,42.7252290318428,38.4962775727826,31.2612969946228,22.9292727629426,22.1369307724804,20.1865908083398,17.2434963967183,15.9901302876632,16.2209690211578,15.8577845557885,16.9603570100305,20.8234933533839,27.6849450665869,32.3189530725195,36.2877782135719,46.0884830774964,54.04269559079,63.4375926882768,65.9476923891601,62.5040845926621,59.4200649243729,60.2120674682438,50.4628451346169,42.1595254241153,37.1943293986265,32.3245087076743,31.2902251359973,23.6052711891374,21.2685592538186
"H344",28.2605218986959,23.685514916941,21.7563743866127,19.2429543528114,22.3557434301854,20.0690907668413,27.774341084219,30.3738277875726,42.2310921336069,45.1585711677913,60.2381151144176,63.1015622282387,66.044483923413,64.4231924202915,75.0587267202225,70.3010010492826,74.3362879414587,74.5541240574162,71.8889555949564,54.7108166682272,49.5647785141077,37.9296407195761,33.2597754481228,32.2462910334412,25.3415761051982,20.707402466728,21.4992825218638,20.2048034365427,19.4981708776416,17.3249976485713,22.3265038607211,25.1033343245848,33.2868714819604,39.6368521409943,57.0524230353571,59.027415584834,57.1544346764651,64.83693748951,65.2594257353628,56.983316206684,58.9385386790927,63.2754630863635,53.8799875003694,45.1007468639485,37.8476746418171,31.3068935559691,28.0340635519056,26.5090506781123
"H345",19.7549025179508,16.3701103491728,15.5958998336801,14.6948749135122,19.3972752590156,31.9287780656584,66.1604518998359,102.533180786342,95.4648300681058,71.3416865000221,77.7445179399266,84.9500951179869,96.2683597810825,99.1819043662877,106.613171595635,138.315410417395,142.639095870655,153.018374041166,117.407988342707,77.8446791635297,57.9698386263426,52.1244641859724,37.2789297296573,29.6050353165409,22.4170053690594,16.7433615068046,15.8792659302094,15.1555432272887,20.6378963581505,27.3277829144166,59.5184271228367,92.2851578379029,85.2062471166687,73.4067404927057,80.958261136564,84.8551489612028,99.7162591881408,102.999577421323,108.347370413413,135.022953451942,150.708160785381,169.942458153847,132.112426175469,100.862893762272,81.2632785959041,70.4520344984298,49.848699113093,35.6619764416457
"H346",60.0923680075531,59.9910767159264,44.6885078613436,45.0848647386047,43.2377471327838,54.7053141536934,66.904071115381,93.0245859740893,112.042131545614,110.543039640948,111.787238758591,145.919269260907,167.362973004954,182.945779367155,199.96999130979,187.697781170359,201.276519339859,193.026161365157,156.747935988458,135.487048292361,146.633549634772,145.692715207622,128.026372120747,101.467728547965,73.2415369720859,71.6431274368245,53.3790249850583,49.4191398061366,48.0405558942613,54.2367115438415,67.881682458305,91.5621407797104,105.548770271803,105.172293824153,113.931428325024,146.098154445728,164.432983419966,203.967838187875,222.525513904359,228.91338467303,246.27485149472,255.221597966919,227.0953279917,206.503143826301,191.048465881772,189.89697932076,144.450169019223,105.738474464426
"H347",43.9693957273598,30.6218174244045,22.5271185109935,18.5975817782862,19.422648887675,25.4651998463352,41.2116888790753,62.1870968274454,90.4266342864534,98.725458376945,110.555609507358,115.189240809686,114.612855273532,106.798636376196,103.121421875305,107.230902489245,126.676307550561,133.394063124256,118.491695799661,96.234693293338,74.2203867623889,68.673067675539,60.1536947472289,48.20253029884,35.8604581703425,29.6309815210649,22.0789751626653,18.9514431642009,17.9374668923092,24.7753274636012,40.5813111404469,56.6926901614005,76.1930514205286,90.3066379498403,103.209692342551,95.7173123853189,103.428502984629,96.3920439513165,94.4985203126348,105.97011320146,129.138073203391,136.987974663664,109.942377278199,89.0508590964455,75.168593310052,72.0159972514394,62.7847463757282,42.2313355894006
"H348",29.4786297737701,26.3406488036861,25.1228936627894,26.2225863774852,27.2288701717844,34.0081513998764,58.3031900967331,95.1839024566322,126.192095057186,139.128127987119,145.809746183741,149.036864862626,144.745591314371,142.279843032492,141.578072690313,144.60960768058,152.793455213979,156.853853628566,146.582644476046,106.553448584118,76.0022505829487,66.0267910985013,57.9255736623312,43.1968555331906,33.9175447129272,26.6746552145673,29.4507020424587,27.9407285445054,27.0533718184993,33.8206903954956,56.6792457439924,87.703691246473,127.421632067456,142.75261624467,151.309640819831,155.319582820786,156.187355540533,148.116693294465,147.436488569283,136.431993913624,157.217916378276,152.955887678462,128.656479918086,104.363850207138,79.1640574465816,73.5885294873791,60.1206726273746,43.955237839626
"H349",22.3514182722812,19.5039657475799,17.4641734068786,16.0993124070394,16.2743965954402,31.6075721002387,49.2165640355207,67.919410814127,68.5572434193967,71.2559385496073,85.2183462901468,87.2099885748957,82.2911625793585,79.2535165677919,74.2337619990616,77.2514589537084,88.8404546132919,88.8958613474064,72.8513984181025,61.0064854555032,50.036814270073,42.3744211514464,36.2723148767038,27.3903943709118,21.5727678821711,18.5807057939498,17.1176693021633,17.0022738536387,17.5874226069744,30.5988018084899,47.2088740765415,71.0435886742455,72.7221105454523,69.5068704045671,80.9007877808576,91.7009947830951,91.3370542447758,82.1587702813,77.3633230481971,78.6448383046137,91.820519376232,88.7570655733262,76.0408051998007,62.0581572267174,50.5175533867128,45.4366760163477,38.0199409237221,27.9309215605621
"H350",37.493924677175,30.2753536572609,22.4494492588266,20.6781078619799,20.4760798091944,27.1129389522669,40.7572638532291,63.3699051661749,71.5234740656922,85.4137770738367,90.7592160276174,110.969698432128,107.085724180582,113.411684528695,110.088746849288,114.56159034108,127.513346835103,123.027378600091,111.496912923678,97.7392944723748,92.0905685924199,97.0190666605575,76.1722832135324,62.3140805428644,48.2436282138448,32.4414275337259,23.6335133409834,22.5995704717873,23.1667801588889,26.0852560055391,38.4172496277575,61.4602557488159,80.5972103888058,87.2960512444366,113.458599921511,136.37012759423,151.889032076886,165.351787543104,180.023317627465,188.85482004151,198.55943410072,194.318314251364,181.35665245704,169.350410261843,180.055573861953,185.645812181574,137.037736075528,84.1420638000089
